source_file,source_path,source_index,condition,dataset_label,replicate,Pt,T_s,Vf_V_vs_Ref,Im_A,Vu_V,Sig_V,Ach_V,IERange,Over,Temp_deg_C
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,224,224,-1.39992,-0.0151459,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,225,225,-1.40002,-0.0151526,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,226,226,-1.40002,-0.0151493,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,227,227,-1.39992,-0.0151493,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,228,228,-1.39982,-0.0151493,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,229,229,-1.39982,-0.0151526,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,230,230,-1.39992,-0.015156,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,231,231,-1.39992,-0.0151493,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,232,232,-1.39982,-0.015156,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,233,233,-1.39992,-0.0151627,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,234,234,-1.39992,-0.015156,0.0,-1.4,0.0,11,...h.......,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,235,235,-1.39992,-0.015166,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,236,236,-1.39992,-0.015166,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,237,237,-1.39992,-0.015166,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,238,238,-1.39982,-0.0151694,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,239,239,-1.39992,-0.0151694,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,240,240,-1.40002,-0.0151627,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,241,241,-1.39992,-0.0151761,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,242,242,-1.39992,-0.0151794,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,243,243,-1.39992,-0.0151794,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,244,244,-1.39992,-0.0151727,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,245,245,-1.40002,-0.0151761,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,246,246,-1.40002,-0.0151694,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,247,247,-1.39992,-0.0151761,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,248,248,-1.39992,-0.0151828,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,249,249,-1.39992,-0.0151727,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,250,250,-1.39992,-0.0151895,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,251,251,-1.39992,-0.0151861,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,252,252,-1.40002,-0.0151995,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,253,253,-1.39982,-0.0151895,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,254,254,-1.39982,-0.0151995,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,255,255,-1.40002,-0.0151995,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,256,256,-1.39992,-0.0151962,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,257,257,-1.39992,-0.0152062,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,258,258,-1.39992,-0.0152095,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,259,259,-1.39992,-0.0152095,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,260,260,-1.39982,-0.0152095,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,261,261,-1.39992,-0.0152129,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,262,262,-1.40002,-0.0152196,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,263,263,-1.39992,-0.0152129,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,264,264,-1.40002,-0.0152162,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,265,265,-1.40012,-0.0152229,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,266,266,-1.39992,-0.0152196,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,267,267,-1.40002,-0.0152229,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,268,268,-1.39992,-0.0152296,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,269,269,-1.39992,-0.015233,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,270,270,-1.40002,-0.0152229,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,271,271,-1.40002,-0.015243,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,272,272,-1.39992,-0.0152296,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,273,273,-1.40002,-0.015243,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,274,274,-1.39992,-0.015233,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,275,275,-1.39982,-0.0152363,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,276,276,-1.39992,-0.015243,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,277,277,-1.39982,-0.0152363,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,278,278,-1.39972,-0.0152263,0.0,-1.4,0.0,11,...........,1483.4
20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14.DTA,14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,20260617_223153_014_PBSNO3-layers--rpm_1600CHRONOA_14,14,279,279,-1.40002,-0.015243,0.0,-1.4,0.0,11,...........,1483.4
